Client,E-DMS,PB-E,MQL,ME,Response Count,Bounce count,WON,Date,Inboxes,Prospects Count,Week,Month,Year,MQL Diff,ME Diff,WON Diff,Client Name,Sequencer,Negative,Out of Office Accumulated,Human Replies,Human Replies Accumulated,Out of Office,Schedule volume for Today,Schedule volume for Tomorrow,Schedule volume for Day after tomorrow,Invitations sent,Schedule volume for Today (Aimfox),Schedule volume for Tomorrow (Aimfox),Schedule volume for Day after tomorrow (Aimfox)
92,0,,,,0,0,,2026-03-08,140,2495,,,,,,,,Bizon,,57,0,199,0,0,1400,1400,,,,
86,0,,,,0,0,,2026-03-08,40,1040,,,,,,,,Bizon,,41,0,21,0,0,400,400,,,,
2,0,,,,0,0,,2026-03-08,90,2393,,,,,,,,Bizon,,844,0,469,0,0,0,0,,,,
77,0,,,,0,0,,2026-03-08,50,6387,,,,,,,,Bizon,,37,0,26,0,0,500,500,,,,
28,0,,,,0,0,,2026-03-08,45,0,,,,,,,,Bizon,,180,0,520,0,0,0,0,,,,
11,272,,,,11,0,,2026-03-09,35,1426,,,,,,,,Bizon,,1459,6,1124,11,272,120,120,,,,
5,650,,,,12,2,,2026-03-09,35,0,,,,,,,,Bizon,,897,5,534,10,648,226,340,,,,
36,859,,,,19,5,,2026-03-09,75,3489,,,,,,,,Bizon,,1845,11,1241,25,854,750,750,,,,
54,450,,,,4,1,,2026-03-09,45,1947,,,,,,,,Bizon,,435,2,326,3,449,450,450,,,,
55,435,,,,9,2,,2026-03-09,85,2513,,,,,,,,Bizon,,961,5,561,8,433,450,450,,,,
25,0,,,,0,0,,2026-03-09,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-09,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,40,,,,2,1,,2026-03-09,75,0,,,,,,,,Bizon,,595,1,335,1,39,0,300,,,,
65,360,,,,12,0,,2026-03-09,40,441,,,,,,,,Bizon,,433,8,347,4,360,382,270,,,,
73,383,,,,12,3,,2026-03-09,39,600,,,,,,,,Bizon,,193,7,519,7,380,390,390,,,,
67,698,,,,9,0,,2026-03-09,70,6373,,,,,,,,Bizon,,103,8,331,2,698,700,700,,,,
12,345,,,,4,0,,2026-03-09,35,448,,,,,,,,Bizon,,348,4,420,3,345,350,350,,,,
74,199,,,,4,0,,2026-03-09,75,0,,,,,,,,Bizon,,146,1,71,3,199,414,325,,,,
79,304,,,,9,3,,2026-03-09,40,609,,,,,,,,Bizon,,216,6,143,3,301,348,2,,,,
76,360,,,,16,0,,2026-03-09,40,2409,,,,,,,,Bizon,,337,8,100,8,396,400,400,,,,
82,298,,,,11,0,,2026-03-09,30,2034,,,,,,,,Bizon,,59,5,52,6,298,300,300,,,,
92,1381,,,,13,4,,2026-03-09,140,2495,,,,,,,,Bizon,,57,13,212,0,1377,1400,1400,,,,
86,392,,,,4,0,,2026-03-09,40,1040,,,,,,,,Bizon,,43,4,25,2,392,400,400,,,,
2,336,,,,11,3,,2026-03-09,70,2393,,,,,,,,Bizon,,854,1,470,10,333,700,700,,,,
77,500,,,,13,2,,2026-03-09,50,6387,,,,,,,,Bizon,,38,15,41,1,498,500,500,,,,
28,0,,,,0,0,,2026-03-09,45,0,,,,,,,,Bizon,,180,0,520,0,0,0,0,,,,
11,284,,,,7,6,,2026-03-10,35,1426,,,,,,,,Bizon,,1468,3,1127,9,278,166,120,,,,
5,219,,,,3,0,,2026-03-10,35,0,,,,,,,,Bizon,,898,2,536,1,219,340,1,,,,
36,745,,,,21,4,,2026-03-10,75,,,,,,,,,Bizon,,1868,12,1253,23,741,749,259,,,,
54,450,,,,0,0,,2026-03-10,45,1947,,,,,,,,Bizon,,437,1,327,2,450,450,450,,,,
55,401,,,,6,6,,2026-03-10,130,2513,,,,,,,,Bizon,,966,18,579,5,395,450,450,,,,
25,0,,,,0,0,,2026-03-10,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-10,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,0,,,,0,0,,2026-03-10,75,0,,,,,,,,Bizon,,595,0,335,0,0,300,224,,,,
65,363,,,,16,6,,2026-03-10,40,441,,,,,,,,Bizon,,444,8,355,11,357,264,53,,,,
73,385,,,,11,1,,2026-03-10,69,600,,,,,,,,Bizon,,197,11,530,4,384,390,390,,,,
67,698,,,,15,0,,2026-03-10,70,6373,,,,,,,,Bizon,,103,16,347,0,698,700,700,,,,
12,350,,,,1,0,,2026-03-10,35,448,,,,,,,,Bizon,,352,3,423,4,350,350,349,,,,
74,197,,,,4,1,,2026-03-10,75,0,,,,,,,,Bizon,,150,1,72,4,196,436,348,,,,
79,340,,,,3,0,,2026-03-10,40,609,,,,,,,,Bizon,,217,4,147,1,340,0,0,,,,
76,376,,,,17,4,,2026-03-10,40,2409,,,,,,,,Bizon,,346,12,112,9,393,400,400,,,,
82,299,,,,4,2,,2026-03-10,30,2034,,,,,,,,Bizon,,62,3,55,3,297,300,300,,,,
92,1375,,,,17,3,,2026-03-10,140,2495,,,,,,,,Bizon,,60,18,230,3,1372,1402,1400,,,,
86,395,,,,5,1,,2026-03-10,40,1040,,,,,,,,Bizon,,46,3,28,3,394,400,149,,,,
2,683,,,,29,14,,2026-03-10,70,2393,,,,,,,,Bizon,,879,7,477,25,669,695,700,,,,
77,500,,,,18,1,,2026-03-10,50,6387,,,,,,,,Bizon,,38,21,62,0,499,500,500,,,,
28,0,,,,0,0,,2026-03-10,45,0,,,,,,,,Bizon,,180,0,520,0,0,0,0,,,,
11,341,,,,10,5,,2026-03-11,35,2269,,,,,,,,Bizon,,1476,6,1133,8,336,350,350,,,,
5,340,,,,2,0,,2026-03-11,35,0,,,,,,,,Bizon,,900,2,538,2,340,1,222,,,,
36,746,,,,14,0,,2026-03-11,75,3489,,,,,,,,Bizon,,1875,15,1268,7,746,259,0,,,,
54,450,,,,2,0,,2026-03-11,45,1947,,,,,,,,Bizon,,438,2,329,1,450,450,447,,,,
55,419,,,,13,3,,2026-03-11,130,2513,,,,,,,,Bizon,,976,5,584,10,416,450,449,,,,
25,0,,,,0,0,,2026-03-11,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-11,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,300,,,,3,1,,2026-03-11,75,0,,,,,,,,Bizon,,598,1,336,3,299,224,122,,,,
65,258,,,,8,0,,2026-03-11,40,441,,,,,,,,Bizon,,448,5,360,4,258,52,35,,,,
73,385,,,,7,0,,2026-03-11,69,600,,,,,,,,Bizon,,199,6,536,2,385,390,152,,,,
67,696,,,,4,0,,2026-03-11,70,6373,,,,,,,,Bizon,,107,3,350,4,696,700,700,,,,
12,349,,,,2,0,,2026-03-11,35,448,,,,,,,,Bizon,,355,2,425,3,349,349,246,,,,
79,0,,,,1,0,,2026-03-11,40,609,,,,,,,,Bizon,,217,1,148,0,0,0,0,,,,
76,375,,,,12,4,,2026-03-11,40,2409,,,,,,,,Bizon,,352,6,118,6,396,400,392,,,,
82,299,,,,5,1,,2026-03-11,30,2034,,,,,,,,Bizon,,65,2,57,3,298,300,300,,,,
92,1352,,,,18,1,,2026-03-11,140,2495,,,,,,,,Bizon,,64,16,246,4,1351,1401,1400,,,,
86,395,,,,7,0,,2026-03-11,40,1040,,,,,,,,Bizon,,50,4,32,4,395,149,0,,,,
74,175,,,,3,0,,2026-03-11,75,0,,,,,,,,Bizon,,150,3,75,0,175,494,315,,,,
2,655,,,,11,2,,2026-03-11,70,2393,,,,,,,,Bizon,,887,5,482,8,653,700,700,,,,
77,500,,,,15,0,,2026-03-11,50,6387,,,,,,,,Bizon,,41,12,74,3,500,500,500,,,,
28,0,,,,0,0,,2026-03-11,45,0,,,,,,,,Bizon,,180,0,520,0,0,0,0,,,,
11,313,,,,6,1,,2026-03-12,35,2269,,,,,,,,Bizon,,1482,2,1135,6,313,350,0,,,,
5,1,,,,0,0,,2026-03-12,35,0,,,,,,,,Bizon,,900,0,538,0,1,222,0,,,,
36,741,,,,17,13,,2026-03-12,75,4891,,,,,,,,Bizon,,1892,7,1275,17,728,750,0,,,,
54,450,,,,3,0,,2026-03-12,45,1947,,,,,,,,Bizon,,440,3,332,2,450,450,0,,,,
55,411,,,,8,2,,2026-03-12,130,2513,,,,,,,,Bizon,,980,5,589,4,409,449,0,,,,
25,0,,,,0,0,,2026-03-12,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-12,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,222,,,,9,1,,2026-03-12,75,0,,,,,,,,Bizon,,603,6,342,5,221,122,0,,,,
65,51,,,,3,1,,2026-03-12,40,441,,,,,,,,Bizon,,448,3,363,0,50,35,0,,,,
73,283,,,,10,0,,2026-03-12,69,600,,,,,,,,Bizon,,200,9,545,1,283,0,0,,,,
67,694,,,,4,5,,2026-03-12,70,6373,,,,,,,,Bizon,,108,3,353,1,689,700,0,,,,
12,348,,,,6,0,,2026-03-12,35,448,,,,,,,,Bizon,,358,6,431,3,348,246,0,,,,
79,0,,,,1,0,,2026-03-12,40,609,,,,,,,,Bizon,,217,1,149,0,0,0,0,,,,
76,370,,,,17,6,,2026-03-12,40,2409,,,,,,,,Bizon,,364,7,125,12,391,400,0,,,,
82,298,,,,4,0,,2026-03-12,30,2034,,,,,,,,Bizon,,67,3,60,2,298,300,0,,,,
92,1387,,,,16,2,,2026-03-12,140,2495,,,,,,,,Bizon,,68,13,259,4,1385,1390,0,,,,
86,146,,,,6,0,,2026-03-12,40,1040,,,,,,,,Bizon,,56,1,33,6,146,0,0,,,,
74,197,,,,2,0,,2026-03-12,75,0,,,,,,,,Bizon,,152,0,75,2,197,459,0,,,,
2,679,,,,19,14,,2026-03-12,70,2393,,,,,,,,Bizon,,902,6,488,15,665,700,0,,,,
77,500,,,,12,0,,2026-03-12,50,6387,,,,,,,,Bizon,,44,11,85,3,500,500,0,,,,
28,0,,,,0,0,,2026-03-12,45,0,,,,,,,,Bizon,,180,0,520,0,0,0,0,,,,
85,404,,,,15,5,,2026-03-12,40,1299,,,,,,,,Bizon,,13,3,3,13,399,400,0,,,,
11,324,,,,13,1,,2026-03-13,35,2269,,,,,,,,Bizon,,1493,3,1138,11,323,0,0,,,,
5,342,,,,7,0,,2026-03-13,35,721,,,,,,,,Bizon,,910,2,540,10,342,0,0,,,,
36,736,,,,20,11,,2026-03-13,75,4891,,,,,,,,Bizon,,1910,14,1289,18,725,0,0,,,,
54,450,,,,0,1,,2026-03-13,45,1947,,,,,,,,Bizon,,440,2,334,0,449,0,0,,,,
55,413,,,,8,3,,2026-03-13,130,2513,,,,,,,,Bizon,,985,6,595,5,410,0,0,,,,
25,0,,,,0,0,,2026-03-13,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-13,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,121,,,,8,1,,2026-03-13,75,0,,,,,,,,Bizon,,606,6,348,3,120,0,0,,,,
65,35,,,,0,0,,2026-03-13,40,441,,,,,,,,Bizon,,448,0,363,0,35,0,0,,,,
73,380,,,,5,0,,2026-03-13,69,600,,,,,,,,Bizon,,201,5,550,1,380,0,0,,,,
67,697,,,,6,1,,2026-03-13,70,6373,,,,,,,,Bizon,,112,3,356,4,696,0,0,,,,
12,245,,,,3,1,,2026-03-13,35,448,,,,,,,,Bizon,,361,1,432,3,244,0,0,,,,
79,0,,,,1,0,,2026-03-13,40,609,,,,,,,,Bizon,,217,1,150,0,0,0,0,,,,
76,374,,,,15,6,,2026-03-13,40,2409,,,,,,,,Bizon,,377,6,131,13,392,0,0,,,,
82,293,,,,12,0,,2026-03-13,30,2034,,,,,,,,Bizon,,74,4,64,7,293,0,0,,,,
92,1391,,,,9,0,,2026-03-13,140,2495,,,,,,,,Bizon,,69,9,268,1,1391,0,0,,,,
86,0,,,,1,0,,2026-03-13,40,1040,,,,,,,,Bizon,,56,1,34,0,0,0,0,,,,
85,387,,,,19,3,,2026-03-13,40,2595,,,,,,,,Bizon,,32,1,4,19,384,0,0,,,,
74,21,,,,0,0,,2026-03-13,75,0,,,,,,,,Bizon,,152,0,75,0,289,25,0,,,,
2,666,,,,19,14,,2026-03-13,70,2393,,,,,,,,Bizon,,918,6,494,16,652,0,0,,,,
77,500,,,,10,0,,2026-03-13,50,6387,,,,,,,,Bizon,,49,9,94,5,500,0,0,,,,
28,0,,,,0,0,,2026-03-13,45,0,,,,,,,,Bizon,,180,0,520,0,0,0,0,,,,
11,0,,,,0,1,,2026-03-14,35,2269,,,,,,,,Bizon,,1493,0,1138,0,0,0,350,,,,
5,0,,,,0,0,,2026-03-14,35,721,,,,,,,,Bizon,,910,0,540,0,0,0,350,,,,
36,0,,,,0,0,,2026-03-14,75,4891,,,,,,,,Bizon,,1910,0,1289,0,0,0,750,,,,
54,0,,,,0,0,,2026-03-14,45,1947,,,,,,,,Bizon,,440,1,335,0,0,0,441,,,,
55,0,,,,0,0,,2026-03-14,130,2513,,,,,,,,Bizon,,985,0,595,0,0,0,450,,,,
25,0,,,,0,0,,2026-03-14,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-14,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,0,,,,0,0,,2026-03-14,75,0,,,,,,,,Bizon,,606,0,348,0,0,0,38,,,,
65,0,,,,0,0,,2026-03-14,40,441,,,,,,,,Bizon,,448,0,363,0,0,0,400,,,,
73,0,,,,0,0,,2026-03-14,69,600,,,,,,,,Bizon,,201,2,552,0,0,0,390,,,,
67,0,,,,1,0,,2026-03-14,70,6373,,,,,,,,Bizon,,112,1,357,0,0,0,700,,,,
12,0,,,,1,0,,2026-03-14,35,448,,,,,,,,Bizon,,361,1,433,0,0,0,177,,,,
79,0,,,,0,0,,2026-03-14,40,609,,,,,,,,Bizon,,217,0,150,0,0,0,0,,,,
76,0,,,,2,0,,2026-03-14,40,2409,,,,,,,,Bizon,,378,2,133,1,0,0,400,,,,
82,0,,,,0,0,,2026-03-14,30,2034,,,,,,,,Bizon,,74,0,64,0,0,0,300,,,,
92,0,,,,1,0,,2026-03-14,140,2495,,,,,,,,Bizon,,69,1,269,0,0,0,1396,,,,
86,0,,,,0,0,,2026-03-14,40,1040,,,,,,,,Bizon,,56,0,34,0,0,0,20,,,,
85,0,,,,0,0,,2026-03-14,40,2595,,,,,,,,Bizon,,32,0,4,0,0,0,400,,,,
2,0,,,,1,0,,2026-03-14,70,2393,,,,,,,,Bizon,,918,1,495,0,0,0,700,,,,
77,0,,,,1,0,,2026-03-14,50,6387,,,,,,,,Bizon,,49,2,96,0,0,0,500,,,,
28,0,,,,0,0,,2026-03-14,45,0,,,,,,,,Bizon,,180,0,520,0,0,0,0,,,,
11,0,,,,2,0,,2026-03-15,35,2269,,,,,,,,Bizon,,1493,2,1140,0,0,350,350,,,,
5,0,,,,0,0,,2026-03-15,35,721,,,,,,,,Bizon,,910,0,540,0,0,350,350,,,,
36,0,,,,1,0,,2026-03-15,75,4891,,,,,,,,Bizon,,1910,1,1290,0,0,750,750,,,,
54,0,,,,0,0,,2026-03-15,45,1947,,,,,,,,Bizon,,440,0,335,0,0,441,255,,,,
55,0,,,,0,0,,2026-03-15,130,2513,,,,,,,,Bizon,,985,0,595,0,0,450,449,,,,
25,0,,,,0,0,,2026-03-15,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-15,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,0,,,,0,0,,2026-03-15,75,0,,,,,,,,Bizon,,606,0,348,0,0,38,0,,,,
65,0,,,,0,0,,2026-03-15,40,441,,,,,,,,Bizon,,448,0,363,0,0,400,379,,,,
73,0,,,,0,0,,2026-03-15,69,600,,,,,,,,Bizon,,201,0,552,0,0,390,390,,,,
67,0,,,,0,0,,2026-03-15,70,6373,,,,,,,,Bizon,,112,0,357,0,0,700,700,,,,
12,0,,,,0,0,,2026-03-15,35,448,,,,,,,,Bizon,,361,0,433,0,0,195,148,,,,
79,0,,,,0,0,,2026-03-15,40,609,,,,,,,,Bizon,,217,0,150,0,0,0,0,,,,
76,0,,,,0,0,,2026-03-15,40,2409,,,,,,,,Bizon,,378,0,133,0,0,400,400,,,,
82,0,,,,0,0,,2026-03-15,30,2034,,,,,,,,Bizon,,74,0,64,0,0,300,300,,,,
92,0,,,,3,0,,2026-03-15,140,2495,,,,,,,,Bizon,,69,3,272,0,0,1400,1344,,,,
86,0,,,,0,0,,2026-03-15,40,1040,,,,,,,,Bizon,,56,0,34,0,0,20,0,,,,
85,0,,,,1,0,,2026-03-15,40,2595,,,,,,,,Bizon,,32,1,5,0,0,400,400,,,,
2,0,,,,0,0,,2026-03-15,70,2393,,,,,,,,Bizon,,918,0,495,0,0,700,700,,,,
77,0,,,,0,0,,2026-03-15,50,6387,,,,,,,,Bizon,,49,1,97,0,0,500,500,,,,
28,0,,,,0,0,,2026-03-15,45,0,,,,,,,,Bizon,,180,0,520,0,0,0,0,,,,
11,339,,,,9,3,,2026-03-16,35,2269,,,,,,,,Bizon,,1503,3,1143,10,336,350,350,,,,
5,345,,,,4,0,,2026-03-16,35,721,,,,,,,,Bizon,,915,0,540,5,345,344,211,,,,
36,749,,,,13,0,,2026-03-16,75,4891,,,,,,,,Bizon,,1930,7,1297,20,749,750,743,,,,
54,441,,,,4,4,,2026-03-16,45,1947,,,,,,,,Bizon,,444,2,337,4,437,255,417,,,,
55,448,,,,8,1,,2026-03-16,130,2513,,,,,,,,Bizon,,987,7,602,2,447,449,429,,,,
25,0,,,,0,0,,2026-03-16,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-16,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,38,,,,2,0,,2026-03-16,75,0,,,,,,,,Bizon,,607,1,349,1,38,0,0,,,,
65,395,,,,5,1,,2026-03-16,40,655,,,,,,,,Bizon,,452,1,364,4,394,400,372,,,,
73,385,,,,8,0,,2026-03-16,69,600,,,,,,,,Bizon,,205,7,559,4,385,390,390,,,,
67,63,,,,1,1,,2026-03-16,70,6373,,,,,,,,Bizon,,114,3,360,2,62,0,0,,,,
12,195,,,,2,0,,2026-03-16,35,448,,,,,,,,Bizon,,361,2,435,0,195,148,0,,,,
79,0,,,,0,0,,2026-03-16,40,609,,,,,,,,Bizon,,217,1,151,0,0,0,0,,,,
76,359,,,,12,3,,2026-03-16,40,2409,,,,,,,,Bizon,,387,4,137,9,393,400,400,,,,
82,294,,,,7,0,,2026-03-16,30,2034,,,,,,,,Bizon,,78,4,68,4,294,300,300,,,,
92,1375,,,,26,4,,2026-03-16,140,2495,,,,,,,,Bizon,,83,17,289,14,1371,1345,1312,,,,
86,394,,,,13,5,,2026-03-16,40,1753,,,,,,,,Bizon,,71,2,36,15,389,333,0,,,,
85,396,,,,20,6,,2026-03-16,40,2595,,,,,,,,Bizon,,44,9,14,12,390,395,400,,,,
2,683,,,,16,1,,2026-03-16,70,2393,,,,,,,,Bizon,,932,3,498,14,682,700,700,,,,
77,499,,,,13,5,,2026-03-16,50,6387,,,,,,,,Bizon,,56,8,105,7,494,500,500,,,,
28,0,,,,0,0,,2026-03-16,45,0,,,,,,,,Bizon,,180,0,520,0,0,0,0,,,,
11,296,,,,8,1,,2026-03-17,35,2269,,,,,,,,Bizon,,1509,10,1153,6,295,350,344,,,,
5,342,,,,4,3,,2026-03-17,35,721,,,,,,,,Bizon,,916,6,546,1,339,216,331,,,,
36,746,,,,11,0,,2026-03-17,75,4891,,,,,,,,Bizon,,1942,10,1307,12,746,743,116,,,,
54,445,,,,2,1,,2026-03-17,45,1947,,,,,,,,Bizon,,445,9,346,1,444,428,427,,,,
55,721,,,,14,3,,2026-03-17,130,2513,,,,,,,,Bizon,,999,17,619,12,718,782,307,,,,
25,0,,,,0,0,,2026-03-17,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-17,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,0,,,,0,0,,2026-03-17,75,0,,,,,,,,Bizon,,607,0,349,0,0,0,0,,,,
65,383,,,,8,2,,2026-03-17,40,655,,,,,,,,Bizon,,459,7,371,7,381,384,37,,,,
73,382,,,,6,1,,2026-03-17,69,600,,,,,,,,Bizon,,207,8,567,2,381,390,327,,,,
67,0,,,,0,0,,2026-03-17,70,6373,,,,,,,,Bizon,,114,4,364,0,0,0,0,,,,
12,331,,,,5,0,,2026-03-17,35,865,,,,,,,,Bizon,,366,5,440,5,331,350,338,,,,
79,0,,,,0,0,,2026-03-17,40,609,,,,,,,,Bizon,,217,1,152,0,0,0,0,,,,
76,377,,,,5,0,,2026-03-17,40,2409,,,,,,,,Bizon,,391,5,142,4,398,400,400,,,,
82,297,,,,11,0,,2026-03-17,30,2034,,,,,,,,Bizon,,82,7,75,4,297,300,300,,,,
92,1309,,,,30,0,,2026-03-17,140,2495,,,,,,,,Bizon,,86,32,321,3,1309,1309,1395,,,,
86,327,,,,14,5,,2026-03-17,40,1753,,,,,,,,Bizon,,82,6,42,11,322,400,278,,,,
85,388,,,,7,3,,2026-03-17,40,2595,,,,,,,,Bizon,,51,2,16,7,385,400,400,,,,
2,658,,,,7,1,,2026-03-17,70,2393,,,,,,,,Bizon,,938,7,505,6,657,700,689,,,,
77,498,,,,11,4,,2026-03-17,50,6387,,,,,,,,Bizon,,60,11,116,4,494,500,500,,,,
28,0,,,,0,0,,2026-03-17,45,0,,,,,,,,Bizon,,180,2,522,0,0,0,0,,,,
11,324,,,,8,2,,2026-03-18,35,2269,,,,,,,,Bizon,,1516,5,1158,7,322,350,350,,,,
5,216,,,,5,4,,2026-03-18,35,721,,,,,,,,Bizon,,919,3,549,3,212,331,82,,,,
36,742,,,,9,1,,2026-03-18,75,4891,,,,,,,,Bizon,,1954,6,1313,12,741,116,0,,,,
54,427,,,,0,0,,2026-03-18,45,1947,,,,,,,,Bizon,,445,0,346,0,427,0,450,,,,
55,719,,,,21,4,,2026-03-18,130,2513,,,,,,,,Bizon,,1011,13,632,12,715,307,227,,,,
25,0,,,,0,0,,2026-03-18,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-18,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,0,,,,0,0,,2026-03-18,75,0,,,,,,,,Bizon,,607,0,349,0,0,0,0,,,,
65,369,,,,22,4,,2026-03-18,40,655,,,,,,,,Bizon,,469,15,386,10,365,37,1,,,,
73,382,,,,3,0,,2026-03-18,69,600,,,,,,,,Bizon,,210,2,569,3,382,327,28,,,,
67,0,,,,0,0,,2026-03-18,70,6373,,,,,,,,Bizon,,114,0,364,0,0,0,0,,,,
12,347,,,,6,2,,2026-03-18,35,865,,,,,,,,Bizon,,369,4,444,3,345,350,350,,,,
79,476,,,,10,4,,2026-03-18,40,2635,,,,,,,,Bizon,,226,1,153,9,472,480,480,,,,
76,380,,,,5,0,,2026-03-18,40,2409,,,,,,,,Bizon,,395,1,143,4,398,400,400,,,,
82,292,,,,11,2,,2026-03-18,30,2034,,,,,,,,Bizon,,90,6,81,8,290,300,300,,,,
92,1322,,,,25,2,,2026-03-18,140,2495,,,,,,,,Bizon,,92,20,341,6,1320,1400,1379,,,,
86,397,,,,7,0,,2026-03-18,40,1753,,,,,,,,Bizon,,85,5,47,3,397,278,89,,,,
85,377,,,,18,2,,2026-03-18,40,2595,,,,,,,,Bizon,,58,12,28,7,375,400,400,,,,
2,688,,,,6,1,,2026-03-18,70,2393,,,,,,,,Bizon,,943,3,508,5,687,690,199,,,,
77,499,,,,20,6,,2026-03-18,50,6387,,,,,,,,Bizon,,68,12,128,8,493,500,500,,,,
28,0,,,,0,0,,2026-03-18,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
93,299,,,,20,9,,2026-03-18,75,663,,,,,,,,Bizon,,15,6,6,15,290,299,64,,,,
89,0,,,,0,0,,2026-03-18,35,903,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
11,323,,,,9,0,,2026-03-19,35,2269,,,,,,,,Bizon,,1529,4,1162,13,323,354,0,,,,
5,331,,,,7,0,,2026-03-19,35,721,,,,,,,,Bizon,,924,4,553,5,331,82,0,,,,
36,115,,,,9,0,,2026-03-19,75,4891,,,,,,,,Bizon,,1966,8,1321,12,115,0,0,,,,
54,444,,,,5,1,,2026-03-19,45,1947,,,,,,,,Bizon,,447,5,351,2,443,450,0,,,,
55,0,,,,0,0,,2026-03-19,130,2513,,,,,,,,Bizon,,1011,4,636,0,307,227,0,,,,
25,0,,,,0,0,,2026-03-19,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-19,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,0,,,,0,0,,2026-03-19,75,101,,,,,,,,Bizon,,607,0,349,0,0,0,0,,,,
65,33,,,,2,0,,2026-03-19,40,655,,,,,,,,Bizon,,469,2,388,0,33,1,0,,,,
73,300,,,,3,0,,2026-03-19,69,954,,,,,,,,Bizon,,210,4,573,0,300,364,0,,,,
67,0,,,,0,0,,2026-03-19,70,6373,,,,,,,,Bizon,,114,0,364,0,0,0,0,,,,
12,345,,,,6,0,,2026-03-19,35,865,,,,,,,,Bizon,,374,5,449,5,345,349,0,,,,
79,481,,,,8,2,,2026-03-19,40,2635,,,,,,,,Bizon,,232,3,156,6,479,480,0,,,,
76,374,,,,5,0,,2026-03-19,40,2409,,,,,,,,Bizon,,400,3,146,5,399,400,0,,,,
82,292,,,,14,5,,2026-03-19,30,2034,,,,,,,,Bizon,,102,4,85,12,287,300,0,,,,
92,1392,,,,29,0,,2026-03-19,140,2495,,,,,,,,Bizon,,94,30,371,2,1392,1389,0,,,,
86,274,,,,1,0,,2026-03-19,40,1753,,,,,,,,Bizon,,85,1,48,0,274,89,0,,,,
85,385,,,,17,10,,2026-03-19,40,2595,,,,,,,,Bizon,,76,1,29,18,375,400,0,,,,
93,297,,,,36,7,,2026-03-19,75,663,,,,,,,,Bizon,,37,14,20,22,290,66,0,,,,
89,350,,,,3,2,,2026-03-19,35,903,,,,,,,,Bizon,,3,1,1,3,348,350,0,,,,
2,682,,,,9,0,,2026-03-19,70,2393,,,,,,,,Bizon,,952,1,509,9,682,202,0,,,,
77,496,,,,14,3,,2026-03-19,50,6387,,,,,,,,Bizon,,79,4,132,11,493,500,0,,,,
28,0,,,,0,0,,2026-03-19,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
11,316,,,,16,4,,2026-03-20,35,2269,,,,,,,,Bizon,,1544,6,1168,15,312,7,0,,,,
5,82,,,,3,0,,2026-03-20,35,721,,,,,,,,Bizon,,927,2,555,3,82,0,0,,,,
36,0,,,,0,0,,2026-03-20,75,4891,,,,,,,,Bizon,,1966,0,1321,0,0,0,0,,,,
54,449,,,,0,0,,2026-03-20,45,1947,,,,,,,,Bizon,,448,3,354,1,449,0,0,,,,
55,227,,,,1,0,,2026-03-20,130,2513,,,,,,,,Bizon,,1012,1,637,1,227,0,0,,,,
25,0,,,,0,0,,2026-03-20,93,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
41,0,,,,0,0,,2026-03-20,15,0,,,,,,,,Bizon,,0,0,0,0,0,0,0,,,,
63,0,,,,0,0,,2026-03-20,75,101,,,,,,,,Bizon,,607,0,349,0,0,0,0,,,,
